chromosome_id	chromosome_name	ensembl_gene_id	start_position	end_position	strand	external_gene_name	description
3105	GL018835	ENSOCUG00000023898	39912	41825	-1	CCDC8	coiled-coil domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25367]
3105	GL018835	ENSOCUG00000024320	457960	524544	1	SAE1	SUMO1 activating enzyme subunit 1 [Source:HGNC Symbol;Acc:HGNC:30660]
3105	GL018835	ENSOCUG00000024733	678633	684199	-1	KPTN	kaptin (actin binding protein) [Source:HGNC Symbol;Acc:HGNC:6404]
3105	GL018835	ENSOCUG00000025760	639113	645010	-1	MEIS3	Meis homeobox 3 [Source:HGNC Symbol;Acc:HGNC:29537]
3105	GL018835	ENSOCUG00000026069	403218	439964	-1	ZC3H4	zinc finger CCCH-type containing 4 [Source:HGNC Symbol;Acc:HGNC:17808]
3105	GL018835	ENSOCUG00000026437	652331	672144	-1	SLC8A2	solute carrier family 8 (sodium/calcium exchanger), member 2 [Source:HGNC Symbol;Acc:HGNC:11069]
3105	GL018835	ENSOCUG00000026784	135709	162842	-1	PRKD2	protein kinase D2 [Source:HGNC Symbol;Acc:HGNC:17293]
3105	GL018835	ENSOCUG00000026915	100664	102523	-1	PTGIR	prostaglandin I2 (prostacyclin) receptor (IP) [Source:HGNC Symbol;Acc:HGNC:9602]
3102	GL018836	ENSOCUG00000003587	438368	538550	1	ZMIZ1	zinc finger, MIZ-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16493]
3102	GL018836	ENSOCUG00000004569	722141	770791	1	ANXA11	annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]
3102	GL018836	ENSOCUG00000006382	587619	645197	-1	ZCCHC24	zinc finger, CCHC domain containing 24 [Source:HGNC Symbol;Acc:HGNC:26911]
3102	GL018836	ENSOCUG00000012345	574491	580850	1	PPIF	peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:HGNC:9259]
3101	GL018837	ENSOCUG00000016764	584023	733239	1	MYT1L	myelin transcription factor 1-like [Source:HGNC Symbol;Acc:HGNC:7623]
3103	GL018838	ENSOCUG00000006816	191094	231045	-1	RAB4A	RAB4A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9781]
3103	GL018838	ENSOCUG00000006822	158870	173549	1	CCSAP	centriole, cilia and spindle-associated protein [Source:HGNC Symbol;Acc:HGNC:29578]
3103	GL018838	ENSOCUG00000007234	24801	87706	1	NUP133	nucleoporin 133kDa [Source:HGNC Symbol;Acc:HGNC:18016]
3103	GL018838	ENSOCUG00000007566	96909	98680	1	ACTA1	actin, alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]
3103	GL018838	ENSOCUG00000023673	112877	113479	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TFE0]
3100	GL018840	ENSOCUG00000007341	190109	202804	1	COPS8	COP9 signalosome subunit 8 [Source:HGNC Symbol;Acc:HGNC:24335]
3100	GL018840	ENSOCUG00000007472	384610	431258	-1	COL6A3	collagen, type VI, alpha 3 [Source:HGNC Symbol;Acc:HGNC:2213]
3100	GL018840	ENSOCUG00000016496	531575	568072	1	MLPH	melanophilin [Source:HGNC Symbol;Acc:HGNC:29643]
3100	GL018840	ENSOCUG00000025732	575051	575688	1	PRLH	prolactin releasing hormone [Source:HGNC Symbol;Acc:HGNC:17945]
3100	GL018840	ENSOCUG00000027499	684594	755078	1	LRRFIP1	leucine rich repeat (in FLII) interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]
3104	GL018841	ENSOCUG00000005186	487953	488894	-1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1SND7]
3104	GL018841	ENSOCUG00000007715	528894	533824	-1		
3104	GL018841	ENSOCUG00000008271	513738	514676	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1SUU4]
3104	GL018841	ENSOCUG00000009446	581062	581997	1		
3104	GL018841	ENSOCUG00000009449	575780	576718	1		
3104	GL018841	ENSOCUG00000013849	93629	94564	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T684]
3104	GL018841	ENSOCUG00000014728	731675	758013	1		
3104	GL018841	ENSOCUG00000016617	603770	604714	1	OR1M1	olfactory receptor family 1 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:8220]
3104	GL018841	ENSOCUG00000016863	476457	477395	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TCI2]
3104	GL018841	ENSOCUG00000021460	409974	410906	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TUV4]
3104	GL018841	ENSOCUG00000021611	202210	203127	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TUR2]
3104	GL018841	ENSOCUG00000021681	567423	568355	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1U393]
3104	GL018841	ENSOCUG00000023767	361737	362666	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TH85]
3104	GL018841	ENSOCUG00000024692	319161	320090	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TFM0]
3104	GL018841	ENSOCUG00000025814	177786	178700	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TV29]
3104	GL018841	ENSOCUG00000026277	129037	129975	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U0L5]
3104	GL018841	ENSOCUG00000026824	243128	244048	1		Olfactory receptor  [Source:UniProtKB/TrEMBL;Acc:G1TVR3]
3096	GL018842	ENSOCUG00000000229	103871	260451	-1	SIPA1L1	signal-induced proliferation-associated 1 like 1 [Source:HGNC Symbol;Acc:HGNC:20284]
3096	GL018842	ENSOCUG00000029702	721159	722969	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:U3KPQ5]
3095	GL018843	ENSOCUG00000000421	583430	585244	-1	GALR2	galanin receptor 2 [Source:HGNC Symbol;Acc:HGNC:4133]
3095	GL018843	ENSOCUG00000000422	578822	581887	-1	ZACN	zinc activated ligand-gated ion channel [Source:HGNC Symbol;Acc:HGNC:29504]
3095	GL018843	ENSOCUG00000003146	405699	430705	1	QRICH2	glutamine rich 2 [Source:HGNC Symbol;Acc:HGNC:25326]
3095	GL018843	ENSOCUG00000006579	343361	347877	-1	SPHK1	sphingosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11240]
3095	GL018843	ENSOCUG00000007190	229410	232320	1	CYGB	cytoglobin [Source:HGNC Symbol;Acc:HGNC:16505]
3095	GL018843	ENSOCUG00000009564	178335	200383	1	ST6GALNAC2	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]
3095	GL018843	ENSOCUG00000011011	591274	616983	1	SRP68	signal recognition particle 68kDa [Source:HGNC Symbol;Acc:HGNC:11302]
3095	GL018843	ENSOCUG00000011472	539111	541883	1	FOXJ1	forkhead box J1 [Source:HGNC Symbol;Acc:HGNC:3816]
3095	GL018843	ENSOCUG00000011474	455007	534980	1	RNF157	ring finger protein 157 [Source:HGNC Symbol;Acc:HGNC:29402]
3095	GL018843	ENSOCUG00000012924	675000	697919	1	ACOX1	acyl-CoA oxidase 1, palmitoyl [Source:HGNC Symbol;Acc:HGNC:119]
3095	GL018843	ENSOCUG00000014518	287617	340676	1	UBE2O	ubiquitin conjugating enzyme E2O [Source:HGNC Symbol;Acc:HGNC:29554]
3095	GL018843	ENSOCUG00000014534	274375	277457	-1	AANAT	aralkylamine N-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:19]
3095	GL018843	ENSOCUG00000014540	259106	273332	1	RHBDF2	rhomboid 5 homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:20788]
3095	GL018843	ENSOCUG00000014542	638397	645111	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T7L9]
3095	GL018843	ENSOCUG00000014548	624205	640308	1	EVPL	envoplakin [Source:HGNC Symbol;Acc:HGNC:3503]
3095	GL018843	ENSOCUG00000015573	91954	112327	1	MXRA7	matrix-remodelling associated 7 [Source:HGNC Symbol;Acc:HGNC:7541]
3095	GL018843	ENSOCUG00000015718	40513	73067	-1	MFSD11	major facilitator superfamily domain containing 11 [Source:HGNC Symbol;Acc:HGNC:25458]
3095	GL018843	ENSOCUG00000021011	705050	718327	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TRS1]
3095	GL018843	ENSOCUG00000021754	433634	433945	-1	UBALD2	UBA-like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28438]
3095	GL018843	ENSOCUG00000021973	646007	656939	-1	TEN1	TEN1 CST complex subunit [Source:HGNC Symbol;Acc:HGNC:37242]
3095	GL018843	ENSOCUG00000022919	74942	80406	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TSS4]
3095	GL018843	ENSOCUG00000025071	81223	88269	1	JMJD6	jumonji domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19355]
3095	GL018843	ENSOCUG00000025291	138085	160576	1	ST6GALNAC1	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23614]
3095	GL018843	ENSOCUG00000027404	561617	577996	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TUN0]
3095	GL018843	ENSOCUG00000029287	374890	403857	1	PRPSAP1	phosphoribosyl pyrophosphate synthetase-associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9466]
3097	GL018844	ENSOCUG00000012717	347350	350693	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T3X7]
3097	GL018844	ENSOCUG00000027897	443177	444836	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U5M8]
3097	GL018844	ENSOCUG00000029249	449587	511131	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:U3KP48]
3093	GL018845	ENSOCUG00000000794	676470	681863	-1	CDR2L	cerebellar degeneration-related protein 2-like [Source:HGNC Symbol;Acc:HGNC:29999]
3093	GL018845	ENSOCUG00000000800	665579	672800	-1	ICT1	immature colon carcinoma transcript 1 [Source:HGNC Symbol;Acc:HGNC:5359]
3093	GL018845	ENSOCUG00000002950	555229	574688	1	HN1	hematological and neurological expressed 1 [Source:HGNC Symbol;Acc:HGNC:14569]
3093	GL018845	ENSOCUG00000005331	260372	300524	-1	TMEM94	transmembrane protein 94 [Source:HGNC Symbol;Acc:HGNC:28983]
3093	GL018845	ENSOCUG00000006469	344090	422722	1	GRB2	growth factor receptor bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]
3093	GL018845	ENSOCUG00000006603	443184	469682	1	SLC25A19	solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19 [Source:HGNC Symbol;Acc:HGNC:14409]
3093	GL018845	ENSOCUG00000006648	486097	563708	-1	NUP85	nucleoporin 85kDa [Source:HGNC Symbol;Acc:HGNC:8734]
3093	GL018845	ENSOCUG00000006657	470558	484634	1	GGA3	golgi-associated, gamma adaptin ear containing, ARF binding protein 3 [Source:HGNC Symbol;Acc:HGNC:17079]
3093	GL018845	ENSOCUG00000009875	238915	244923	-1	TSEN54	tRNA splicing endonuclease subunit 54 [Source:HGNC Symbol;Acc:HGNC:27561]
3093	GL018845	ENSOCUG00000011862	251516	255285	1	CASKIN2	CASK interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:18200]
3093	GL018845	ENSOCUG00000014951	53941	78927	-1	ITGB4	integrin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]
3093	GL018845	ENSOCUG00000014973	49073	53189	1	GALK1	galactokinase 1 [Source:HGNC Symbol;Acc:HGNC:4118]
3093	GL018845	ENSOCUG00000014989	40718	42045	1		Histone H3  [Source:UniProtKB/TrEMBL;Acc:G1T8H6]
3093	GL018845	ENSOCUG00000014994	23	37035	-1	UNK	unkempt family zinc finger [Source:HGNC Symbol;Acc:HGNC:29369]
3093	GL018845	ENSOCUG00000015537	655124	658960	1	ATP5H	ATP synthase, H+ transporting, mitochondrial Fo complex subunit D [Source:HGNC Symbol;Acc:HGNC:845]
3093	GL018845	ENSOCUG00000016181	165478	170805	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TB38]
3093	GL018845	ENSOCUG00000016202	128752	169249	1	RECQL5	RecQ helicase-like 5 [Source:HGNC Symbol;Acc:HGNC:9950]
3093	GL018845	ENSOCUG00000016220	89443	127974	-1	SAP30BP	SAP30 binding protein [Source:HGNC Symbol;Acc:HGNC:30785]
3093	GL018845	ENSOCUG00000016231	597183	605593	-1	SLC16A5	solute carrier family 16 (monocarboxylate transporter), member 5 [Source:HGNC Symbol;Acc:HGNC:10926]
3093	GL018845	ENSOCUG00000017928	467940	470259	-1	MRPS7	mitochondrial ribosomal protein S7 [Source:HGNC Symbol;Acc:HGNC:14499]
3093	GL018845	ENSOCUG00000022899	203071	228173	-1	LLGL2	lethal giant larvae homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:6629]
3093	GL018845	ENSOCUG00000023777	699640	709459	1	HID1	HID1 domain containing [Source:HGNC Symbol;Acc:HGNC:15736]
3093	GL018845	ENSOCUG00000024974	576326	577106	1	NT5C	5', 3'-nucleotidase, cytosolic [Source:HGNC Symbol;Acc:HGNC:17144]
3093	GL018845	ENSOCUG00000027247	578410	592782	-1	ARMC7	armadillo repeat containing 7 [Source:HGNC Symbol;Acc:HGNC:26168]
3093	GL018845	ENSOCUG00000027682	639804	652281	-1	KCTD2	potassium channel tetramerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21294]
3093	GL018845	ENSOCUG00000027777	621360	629480	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TKS1]
3093	GL018845	ENSOCUG00000028171	3	1797	1	UNC13D	unc-13 homolog D (C. elegans) [Source:HGNC Symbol;Acc:HGNC:23147]
3093	GL018845	ENSOCUG00000028195	531358	545180	1		Small ubiquitin-related modifier  [Source:UniProtKB/TrEMBL;Acc:G1U7Y7]
3087	GL018846	ENSOCUG00000001050	517859	552101	1	ZFAND6	zinc finger, AN1-type domain 6 [Source:HGNC Symbol;Acc:HGNC:30164]
3087	GL018846	ENSOCUG00000004308	293189	348891	-1		5-formyltetrahydrofolate cyclo-ligase  [Source:UniProtKB/TrEMBL;Acc:G1SLI3]
3087	GL018846	ENSOCUG00000004660	563862	587997	1	FAH	fumarylacetoacetate hydrolase (fumarylacetoacetase) [Source:HGNC Symbol;Acc:HGNC:3579]
3087	GL018846	ENSOCUG00000011609	380404	393042	-1	BCL2A1	BCL2-related protein A1 [Source:HGNC Symbol;Acc:HGNC:991]
3087	GL018846	ENSOCUG00000014187	13104	26854	1	KIAA1024	KIAA1024 [Source:HGNC Symbol;Acc:HGNC:29172]
3092	GL018847	ENSOCUG00000004922	500	6248	-1	PKN3	protein kinase N3 [Source:HGNC Symbol;Acc:HGNC:17999]
3092	GL018847	ENSOCUG00000005171	645608	653552	1	AK1	adenylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:361]
3092	GL018847	ENSOCUG00000005318	342709	349850	-1	SWI5	SWI5 homologous recombination repair protein [Source:HGNC Symbol;Acc:HGNC:31412]
3092	GL018847	ENSOCUG00000007130	478108	693595	-1	SLC25A25	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25 [Source:HGNC Symbol;Acc:HGNC:20663]
3092	GL018847	ENSOCUG00000007136	663620	689190	1	ENG	endoglin [Source:HGNC Symbol;Acc:HGNC:3349]
3092	GL018847	ENSOCUG00000007501	14784	22732	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1ST68]
3092	GL018847	ENSOCUG00000008838	280406	290134	-1	SLC27A4	solute carrier family 27 (fatty acid transporter), member 4 [Source:HGNC Symbol;Acc:HGNC:10998]
3092	GL018847	ENSOCUG00000008848	257701	275401	-1	URM1	ubiquitin related modifier 1 [Source:HGNC Symbol;Acc:HGNC:28378]
3092	GL018847	ENSOCUG00000008855	226123	234809	-1	CERCAM	cerebral endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:23723]
3092	GL018847	ENSOCUG00000012298	179216	213840	-1	ODF2	outer dense fiber of sperm tails 2 [Source:HGNC Symbol;Acc:HGNC:8114]
3092	GL018847	ENSOCUG00000012314	133580	175785	-1	GLE1	GLE1, RNA export mediator [Source:HGNC Symbol;Acc:HGNC:4315]
3092	GL018847	ENSOCUG00000012332	54882	118726	-1	SPTAN1	spectrin, alpha, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11273]
3092	GL018847	ENSOCUG00000012360	37880	54570	1	WDR34	WD repeat domain 34 [Source:HGNC Symbol;Acc:HGNC:28296]
3092	GL018847	ENSOCUG00000012908	397255	414112	-1	DNM1	dynamin 1 [Source:HGNC Symbol;Acc:HGNC:2972]
3092	GL018847	ENSOCUG00000012923	350760	364667	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1T4D8]
3092	GL018847	ENSOCUG00000013385	518460	520748	1	NAIF1	nuclear apoptosis inducing factor 1 [Source:HGNC Symbol;Acc:HGNC:25446]
3092	GL018847	ENSOCUG00000015982	449513	451568	-1	C9orf16	chromosome 9 open reading frame 16 [Source:HGNC Symbol;Acc:HGNC:17823]
3092	GL018847	ENSOCUG00000015985	433765	451926	1	CIZ1	CDKN1A interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:16744]
3092	GL018847	ENSOCUG00000016196	300143	310199	-1	COQ4	coenzyme Q4 [Source:HGNC Symbol;Acc:HGNC:19693]
3092	GL018847	ENSOCUG00000020994	610590	619214	1	ST6GALNAC4	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:17846]
3092	GL018847	ENSOCUG00000021002	453615	456754	-1	LCN12	lipocalin 12 [Source:HGNC Symbol;Acc:HGNC:28733]
3092	GL018847	ENSOCUG00000024612	565556	591631	1	FAM102A	family with sequence similarity 102 member A [Source:HGNC Symbol;Acc:HGNC:31419]
3092	GL018847	ENSOCUG00000026071	599168	606641	1	PIP5KL1	phosphatidylinositol-4-phosphate 5-kinase-like 1 [Source:HGNC Symbol;Acc:HGNC:28711]
3092	GL018847	ENSOCUG00000026208	627160	638163	1	ST6GALNAC6	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23364]
3092	GL018847	ENSOCUG00000026296	309800	319184	1	TRUB2	TruB pseudouridine (psi) synthase family member 2 [Source:HGNC Symbol;Acc:HGNC:17170]
3092	GL018847	ENSOCUG00000026400	466953	469271	1	PTGES2	prostaglandin E synthase 2 [Source:HGNC Symbol;Acc:HGNC:17822]
3092	GL018847	ENSOCUG00000026664	594498	596325	1	DPM2	dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit [Source:HGNC Symbol;Acc:HGNC:3006]
3094	GL018848	ENSOCUG00000005166	385261	385859	-1	CBFB	core-binding factor, beta subunit [Source:HGNC Symbol;Acc:HGNC:1539]
3094	GL018848	ENSOCUG00000021089	241163	242068	1	ORYCUNV1R1528	Oryctolagus cuniculus vomeronasal 1 receptor oryCunV1R1528 (ORYCUNV1R1528), mRNA. [Source:RefSeq mRNA;Acc:NM_001167217]
3094	GL018848	ENSOCUG00000021871	406192	407100	-1	ORYCUNV1R1585	Oryctolagus cuniculus vomeronasal 1 receptor oryCunV1R1585 (ORYCUNV1R1585), mRNA. [Source:RefSeq mRNA;Acc:NM_001167272]
3094	GL018848	ENSOCUG00000022599	102511	103401	-1	ORYCUNV1R1566	Oryctolagus cuniculus vomeronasal 1 receptor oryCunV1R1566 (ORYCUNV1R1566), mRNA. [Source:RefSeq mRNA;Acc:NM_001167253]
3094	GL018848	ENSOCUG00000022697	206349	207329	-1	ORYCUNV1R1529	Oryctolagus cuniculus vomeronasal 1 receptor oryCunV1R1529 (ORYCUNV1R1529), mRNA. [Source:RefSeq mRNA;Acc:NM_001167218]
3094	GL018848	ENSOCUG00000023728	486157	487057	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TFW0]
3094	GL018848	ENSOCUG00000026177	213269	214210	1	ORYCUNV1R1550	Oryctolagus cuniculus vomeronasal 1 receptor oryCunV1R1550 (ORYCUNV1R1550), mRNA. [Source:RefSeq mRNA;Acc:NM_001167237]
3086	GL018849	ENSOCUG00000000136	431432	464392	-1	BNC1	basonuclin 1 [Source:HGNC Symbol;Acc:HGNC:1081]
3086	GL018849	ENSOCUG00000005072	190668	194520	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SN53]
3086	GL018849	ENSOCUG00000009994	175696	303711	1	TM6SF1	transmembrane 6 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11860]
3086	GL018849	ENSOCUG00000009997	306139	360784	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1SYC6]
3086	GL018849	ENSOCUG00000014030	195460	233268	-1	BTBD1	BTB (POZ) domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1120]
3086	GL018849	ENSOCUG00000016205	37607	71835	-1	HOMER2	homer scaffolding protein 2 [Source:HGNC Symbol;Acc:HGNC:17513]
3086	GL018849	ENSOCUG00000023829	1023	23761	1	WHAMM	WAS protein homolog associated with actin, golgi membranes and microtubules [Source:HGNC Symbol;Acc:HGNC:30493]
3082	GL018850	ENSOCUG00000012588	163222	172414	1	RHOU	ras homolog family member U [Source:HGNC Symbol;Acc:HGNC:17794]
3082	GL018850	ENSOCUG00000017395	589389	589760	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TDL7]
3082	GL018850	ENSOCUG00000021938	50899	67777	-1	PGER5	prostaglandin-E(2) 9-reductase-like  [Source:RefSeq peptide;Acc:NP_001274486]
3088	GL018851	ENSOCUG00000009378	98972	185776	1	ZNF236	zinc finger protein 236 [Source:HGNC Symbol;Acc:HGNC:13028]
3088	GL018851	ENSOCUG00000025487	195972	272263	-1	MBP	myelin basic protein [Source:HGNC Symbol;Acc:HGNC:6925]
3079	GL018852	ENSOCUG00000006877	140038	188668	-1	TFCP2L1	transcription factor CP2-like 1 [Source:HGNC Symbol;Acc:HGNC:17925]
3079	GL018852	ENSOCUG00000009742	233801	485796	-1	CLASP1	cytoplasmic linker associated protein 1 [Source:HGNC Symbol;Acc:HGNC:17088]
3079	GL018852	ENSOCUG00000023529	609889	617925	1	TSN	translin [Source:HGNC Symbol;Acc:HGNC:12379]
3079	GL018852	ENSOCUG00000025571	249852	250322	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U712]
3080	GL018853	ENSOCUG00000007274	263939	325922	-1	TRIM24	tripartite motif containing 24 [Source:HGNC Symbol;Acc:HGNC:11812]
3080	GL018853	ENSOCUG00000007282	202265	258168	1	SVOPL	SVOP-like [Source:HGNC Symbol;Acc:HGNC:27034]
3080	GL018853	ENSOCUG00000011871	11920	93330	1	KIAA1549	KIAA1549 [Source:HGNC Symbol;Acc:HGNC:22219]
3080	GL018853	ENSOCUG00000013544	142394	192224	1	ATP6V0A4	ATPase, H+ transporting, lysosomal V0 subunit a4 [Source:HGNC Symbol;Acc:HGNC:866]
3080	GL018853	ENSOCUG00000021465	111517	118970	-1	TMEM213	transmembrane protein 213 [Source:HGNC Symbol;Acc:HGNC:27220]
3098	GL018854	ENSOCUG00000009157	711423	712340	-1		
3085	GL018855	ENSOCUG00000002582	46924	61319	-1	F2RL1	coagulation factor II (thrombin) receptor-like 1 [Source:HGNC Symbol;Acc:HGNC:3538]
3085	GL018855	ENSOCUG00000002900	639489	666011	-1	POLK	polymerase (DNA directed) kappa [Source:HGNC Symbol;Acc:HGNC:9183]
3085	GL018855	ENSOCUG00000002937	577338	634970	-1	ANKDD1B	ankyrin repeat and death domain containing 1B [Source:HGNC Symbol;Acc:HGNC:32525]
3085	GL018855	ENSOCUG00000002940	546510	577982	1	POC5	POC5 centriolar protein [Source:HGNC Symbol;Acc:HGNC:26658]
3085	GL018855	ENSOCUG00000003397	123138	247503	-1	IQGAP2	IQ motif containing GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:6111]
3085	GL018855	ENSOCUG00000010027	21	11929	-1	CRHBP	corticotropin releasing hormone binding protein [Source:HGNC Symbol;Acc:HGNC:2356]
3085	GL018855	ENSOCUG00000022794	112217	115149	-1	F2R	coagulation factor II (thrombin) receptor [Source:HGNC Symbol;Acc:HGNC:3537]
3085	GL018855	ENSOCUG00000023729	29654	31204	-1	S100Z	S100 calcium binding protein Z [Source:HGNC Symbol;Acc:HGNC:30367]
3085	GL018855	ENSOCUG00000024422	343563	416792	-1	SV2C	synaptic vesicle glycoprotein 2C [Source:HGNC Symbol;Acc:HGNC:30670]
3099	GL018856	ENSOCUG00000001774	305724	307209	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U1E9]
3099	GL018856	ENSOCUG00000015556	286691	287989	1		
3099	GL018856	ENSOCUG00000023950	261041	267784	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1U6N1]
3099	GL018856	ENSOCUG00000024564	548915	550139	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TYX3]
3099	GL018856	ENSOCUG00000026964	222170	228112	1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TFG2]
3081	GL018857	ENSOCUG00000000289	544862	558807	-1	PLEKHG3	pleckstrin homology and RhoGEF domain containing G3 [Source:HGNC Symbol;Acc:HGNC:20364]
3081	GL018857	ENSOCUG00000000292	461232	539750	1	SPTB	spectrin, beta, erythrocytic [Source:HGNC Symbol;Acc:HGNC:11274]
3081	GL018857	ENSOCUG00000001838	338819	358862	-1	CHURC1	churchill domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20099]
3081	GL018857	ENSOCUG00000004682	298209	321443	1	RAB15	RAB15, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:20150]
3081	GL018857	ENSOCUG00000013403	197013	210672	-1	L3HYPDH	L-3-hydroxyproline dehydratase (trans-) [Source:HGNC Symbol;Acc:HGNC:20488]
3073	GL018858	ENSOCUG00000025438	600162	600743	-1		Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G1TFK6]
